participantId,IC_openai_initial,IC_openai
6104f2626b46bd21f1c9a1b3,3.0,4.0
640342ef16220993bc373606,3.0,3.0
67acfb244f95ff16b8c04704,2.7,3.0
5a21193ba7788f000144a906,2.0,2.0
669d753a74776ad79e3cdff4,4.0,4.0
60eb67c6dd1f15828e78c55a,2.8,3.0
671d0a511d7089c757cf2dcd,2.0,2.0
5d510396f6725b001a4fc025,1.0,1.9
5a86357bae9a0b0001a9f14e,2.0,3.0
5f2042752276432e3a7ef104,3.0,3.0
5d803d51aa53f30015ce5b77,3.0,3.0
66e83d294973e7627900cc1f,1.0,2.7
5c03fc30c776820001bdadb3,2.0,2.0
565c6791c121fe0012fc3caf,2.0,2.0
66f1eb6d8e0337ddde3ef67a,2.0,2.0
6276d97e209059496d37bf74,3.0,5.0
61085504b0951e096d81185c,3.0,3.0
66e30af71c095ea535047b06,2.0,2.0
64151f08bb5879eb3a22d82b,3.4,4.0
671a9df40aa3def0ece893b1,3.0,3.0
631f556a440983f62a543b8b,2.0,2.0
66dba70d72b3d26e23c755df,3.0,3.0
648a1d21a3372cbf1e7a499d,1.0,1.0
66c2c77d5b9a0a6d850046bb,1.4,2.3
63b8342eb371f007b0651c7e,2.0,2.6
6369700320bc7dd22e733009,3.0,3.0
666b836f18949a2e08b6c741,2.0,2.0
63e51bd9b573cd46809e1d56,2.2,4.0
6711ad38bd46729f0fe8c1b2,3.0,4.0
66338ea47f6b47399eb188ca,3.0,3.0
5afd043a56fe2c000168f7fe,3.0,3.0
66e12593ddd5a01785c4e288,2.0,2.0
674aa67b13fcbfeda28a00ef,4.3,5.0
60fee712cac724d08d2d8858,3.0,3.0
67a95d468d14bd6324b4bbba,1.0,2.0
611175c06e962ff669c8fb41,2.0,2.0
5ec585f19fbe6c5921eae3db,1.1,1.9
651752412b1f19fef16f6902,2.0,3.0
66d2537675f4f1fc0aded926,3.0,3.1
669e61adbefb042cfd423117,2.4,2.7
63fd545c9e693441916712ff,2.0,2.0
6170ca1921209ae902c51db7,2.0,3.0
63d569384ae2cf6d4dce7c32,2.0,1.0
577f70d1454e5400015f1845,1.0,2.0
65a2cd1b1d1724a7eba41cd3,2.0,2.0
66217650e66c5104f795356f,2.0,2.0
670e7274befe335f995f7d4f,3.0,3.1
56b0ac5fe8b677000cdc0a34,1.0,1.0
6739e4d9335667b4852ccf4e,2.0,2.0
56db3e3b7dcddf000dd5610a,2.0,2.0
664e1a71d20f44f2ffe39360,2.0,4.1
662939410cc90efb004523f7,3.0,3.0
66889aba62011478baa60fbf,2.0,3.0
674158e5bb313bf92b1a3a9e,3.0,2.0
66294a585f1cf3fdaeb80120,3.0,3.0
677ef42cdcee10c2f02a1441,2.0,2.0
55d1955dcc2b1800102be8e3,2.0,3.1
63ea4735e283a1670ea382f4,2.0,2.8
66ef212cf79668f34be612d8,2.0,3.0
665bbfa121c18bac60ffa334,3.0,2.1
647648baa82fb44bb109f367,2.0,2.0
66676132d9fab1ab64aef693,1.3,2.0
63d6873b65a6170d64a652f6,1.6,2.0
67b795fcea3a1dba350ab9b4,3.0,2.0
628f7e982aad1788d940317a,1.0,2.0
56f29effed0cf60006911528,3.0,3.0
5d46c3ac090549001867b746,2.0,2.0
66c36462da17dc789aafe2c3,3.0,4.0
63fa297f1fd79947bc25a633,2.0,2.0
643e8627fcf4d97761452976,3.7,4.9
66293a86e40515e886439323,2.0,2.0
61699140a87c73f10eb7853a,3.0,3.0
6114488c9881b84dd7788ffe,2.0,3.0
56b61b915cd743000e6e01c5,2.0,3.0
67000ed3ffa3938b2cc81087,2.0,2.9
67e92dbd9199b830fbecdf2e,2.0,3.0
6751f639ed7ec5420fbf12d9,3.0,3.0
6535785fea3f8466589b948c,2.9,2.2
5e7a2ccd69a7770604dfb352,3.0,4.0
6791752090260ac20edb1437,1.2,2.0
5fdbc08c51617702db63e681,1.9,2.0
5c3d22a8337ac90001a4bcc4,2.0,3.0
67d46e7d5fb2bbc634ae33a5,2.0,2.7
5cbe00898f939c0017c0b9d8,2.0,3.0
678ea6f847a1c85b11bc658b,4.0,4.0
629082739390703f993b12bd,2.0,2.8
62d61912c1eab298bdc2c642,3.0,3.1
615a1d9297d4e05d6df9da22,3.0,3.1
58fe1c529dc84a000134e24e,3.0,4.0
64123b4eef4c2344dfcd12f4,2.0,2.0
680cf3759bbfca13d68e130a,2.0,2.1
5c525373e8fee700012f4c90,3.0,3.1
6726c172ae503d706acdc74b,4.0,3.1
60fcf983b8bc5ffc2e7f793c,3.9,4.1
66f4c82536b5c8271f53564c,2.0,3.9
6722ae0741429fa41d8893db,3.0,3.0
6734ab83047e85e2f8795acb,2.0,2.0
5e38d8e9dc4a340fe4a9dd4e,3.0,3.0
63192b009a902051e89fabf1,2.0,3.0
601848135aa9ba08c66cff6a,1.0,1.0
63acbf912d16917452e0bf4e,1.2,2.0
5fce766c6304ad09d04a6689,2.0,3.0
610008383c0a128712403745,2.0,4.0
616625112409e9e6c32a82a7,2.0,2.0
5c8074e50faa2f0016070afa,2.0,2.0
67f192f32211291a2f12f1f8,2.0,4.0
63b5681c49af1cbe651420bc,2.0,3.0
668dcd1f9dd44752b86c48a0,3.0,3.0
6068bf5914131f3a1a80a413,2.0,2.0
6670367508b5f9d3de8b288e,2.0,3.0
662f07e1e408d742a3eace47,2.0,2.1
6752ce4087caba3e20d3fbde,1.1,2.4
58effc65c31d4d00015aa5b9,2.0,2.0
613d3cb06964f7c524a78ed0,3.0,3.0
6108708cc133f82c35c00f12,2.0,2.9
676669b707b1484c46e779fb,2.0,2.0
6759f93221773b62cc8afd53,2.0,2.0
66294177a2d171c3a831f21a,1.8,2.0
6428c3d1aeb8d1cbe7e8cb78,1.0,2.0
66461dfd1eb6453139b1db4c,3.0,2.5
63d807630c4c634d732c19e8,2.0,2.0
5f87d9bfc31a1322cfc32cbd,2.0,3.0
6643b34e28d7180271083ce5,3.0,2.0
5e58cfeeb542010d36f52748,3.0,3.0
6752d916fa25adc6f6589b5f,3.0,3.0
66480b43bd7049130ffa7047,2.0,2.0
5b298f3c007d870001c81bea,2.0,2.0
67cc84a7ad8328b8bae14416,4.0,5.0
6631382e83473f9fd28046a1,2.0,2.7
65198ae1d2294dbc8561e90c,1.7,2.0
6706f2aa4e079b89068e5420,1.9,5.0
65e5e5fe7cd32f0b96b926bb,2.0,1.9
65e7795d1685521fd01bd49a,4.0,5.0
5f35cd449bf003039842077f,2.0,2.0
65380aa0598f6524cdbcf013,3.0,3.0
669dc0a58f347e772c21aea1,1.2,1.0
63e51bdade16b861346088b4,2.0,2.0
5e5dba9e3d60470d71dde9ef,2.0,2.0
5d48652e983b1e0019576359,2.5,3.0
66686754656626db092a1002,3.0,4.0
5d0f8ab43382180019625865,3.0,4.0
662bbc5c823afb7c3a3a1629,2.0,3.0
669adc38310a28305150272a,3.0,3.0
65c243c37e0d77ca70ee030e,3.0,3.1
681caa009bf4caacf0b36784,2.0,2.0
6556364a457cabc2f54b1063,4.0,4.0
6544fd4daeb0e81889e217f7,2.0,2.0
67ec9fc858f4594fd069d5ff,1.0,1.0
669ecb74a180f0e4cdb17b6d,2.7,5.0
674bb0d0d31e7e5192164878,3.3,3.0
63174b4e900ff6c7b0444f29,3.0,3.0
67ceb35b4792192fccbb19c9,2.0,2.0
65ca89f0bf4889dc31c259b9,2.0,2.0
673e5b754122ce32036dc8ef,2.0,2.0
678999ae711e51b34f896a93,3.2,4.0
669005ce051b2afd282b39df,2.0,3.0
58a1fe40ea3d11000170d9b9,2.0,3.0
57e4d48d6c447e000116b22a,1.7,2.8
63f3e75e0787bb42195e1e4c,3.0,3.0
64057f3da9d6f08f1b96262d,1.4,2.0
5ee85789a9cfe6000afa704b,2.5,2.0
615509a589a34f7cb9fb075f,2.0,3.0
6331b9456956d880a1e4632f,2.8,3.0
63fb73b8e64f455117b045b9,2.0,3.1
66d65562e2fb36db3ae2c618,2.0,2.0
5f4a835e9e84256238129995,1.7,2.0
66cf958a28d904cf6acd0f1c,3.0,4.0
65c10ced2d3b8e53c08ce681,3.0,3.0
66ca0ef624eb419583bd48db,3.0,3.3
5f2f03deec679e2cf4a992e6,3.0,5.0
67d981d96654700291d406af,3.4,5.0
6362fb1319f574496a0b4abe,2.0,2.0
6644ccaf5b872d17ba667944,2.0,4.0
6413ba814d48703a89b5ee31,2.0,3.0
671da1682ef34e8259e60339,2.0,3.0
6629a2023ff441e1bc6ce331,2.2,2.0
6563d4439989d4018001e1be,2.0,2.0
662959a100c7d3660da21a4d,2.5,3.4
6750aea36bf01777442ee6a5,2.0,2.0
5ed2bb7a67d51b24b2ac4037,3.0,4.0
67911b9be5af0ac0763a28c7,2.0,2.0
657b0da1a8bd5027b9c32bd5,3.0,3.8
60455511710c89680924f7ac,2.9,3.0
5de2ba2da8c7a62e93733909,2.0,2.0
5b3e2334cdb4ce0001d93c51,3.0,4.2
67d070528f54dbfce58f90a2,2.0,2.0
66f0c33279c43367bd7542c4,1.0,2.0
65cd164122345f20629bede9,2.0,2.0
60ff07f922e9fa09d90159a1,3.0,4.0
5bdc94f819b9ba000157da85,2.0,3.0
60fa23798a416fb0d9e4ec76,2.0,1.3
67a7cee40b175c5c1991bbb1,4.0,5.0
661104c7d8d32b3a4736a59c,3.3,4.0
67cf6dfb019a3a7d53e9dc7e,4.0,4.0
663154d3db316e62c35e16ae,2.0,2.0
67ac2151e5b37e0b91a5af0e,2.0,2.3
676325864a29c405dab887a0,2.0,3.0
680d155019b77b986ff85126,3.0,5.0
6606236e44a7586a8cad86b5,2.3,2.4
6721223f5043128958f50fc5,3.0,4.0
64a826f6220bf56dca731156,1.6,2.0
66465d9b86a39e880cb3e63a,2.0,4.0
67f1cc26973bd7f41512c209,3.0,2.0
60baaa995c09d3162511871d,2.0,2.0
65e74f3dd1cf1c6869f7af37,2.0,2.3
6605e1b08f442bfb7cfa5c2d,3.0,6.0
67f1eb2d9ccd34a445b0e325,3.0,5.0
66bffd8c97a80ac91e1087e0,3.0,3.2
66a6dbf042b59e7de9a674a0,3.4,5.0
5bc0af535ea1020001f9352d,2.0,2.0
6646640e3617e19a423a804b,2.0,3.0
66463e3ccc2fcde4d3fabf53,3.0,3.0
6717b21c1e82990c9080d9bc,2.0,3.0
5a01ddf3728b1b0001ad8ad0,2.2,2.0
5cc5e72ce3c44e0015fdf990,2.0,2.6
60ccf8699102ef793a8fd37c,2.0,3.0
66dba72b9aa3059c6579a628,3.0,4.0
67ec7012f63d646fa7f33bbf,2.0,3.0
6771943db75e331d9ac70cdf,2.0,2.0
65e5ec7c5cc8e775d79139b5,1.0,2.0
5d1653de3935ca001b87ff71,3.0,3.5
670d816961bebcb45b53b929,3.0,3.0
5de985cf1be52f0a75357332,2.9,3.3
66a3f582d7dd72932567c122,2.0,2.0
66295f6787560614cb0b4d24,2.0,4.6
6643ca142963cec651298b15,2.0,4.7
677e24b4303ccf66484b1212,3.0,3.0
6310bf2d4897ec60e9079b63,2.0,2.0
66fe99edb8a87ffd9478d5c1,2.5,3.0
62728a0a9af43a4421bcbcfa,4.0,4.8
604bc7740ce747ff06a514e2,2.0,4.0
672eda41e28ba46f845249df,2.0,2.0
663030c6f9b697a222a881ef,4.0,5.0
65a9315cdf44fe04344cfc4a,2.0,4.0
611af7dc150eb89a935edc3c,3.0,3.0
5748814f7fd0ec000fb6e5bf,2.0,2.0
5b22d2c260c40e000103b157,2.1,2.0
65f70aaa07cf9f1befd47e7b,3.0,3.0
67c1d7dfe0aaba274972150e,2.0,2.0
653bc00977833dd2acdbf79b,3.0,3.0
608c33de68d936e51ed66971,2.2,2.0
615c9083ffc1ce3be0325609,2.0,2.6
66e9b926c782e4f47a05ec7c,1.0,2.0
5d30ed218e458600166e63a1,3.0,3.0
6657d47b96b747ba77b549b9,2.0,2.6
671d48bbee99c1439ae0d0de,3.0,5.0
629af8d19ec0e46b3623312c,2.0,2.0
67f067f743c72104040dc225,2.0,2.0
63ba386fca1ef3cc33de26d2,2.0,2.0
67af2021f55c8fbe4d6d560e,4.0,5.0
67dc87a203686ea94ff1bc57,3.0,3.0
663a5c8482ac1733f55f2ae1,2.0,4.1
616996c4f97c112b8c31d813,1.9,2.0
67d5eb76e92d5d35968ef211,2.0,3.0
672b69879be0a88fb9c8fd02,3.0,4.6
5e3f778e91be661ca60e3540,3.0,3.0
64275e53f51a5ed4f6b7d019,2.0,2.0
663e3cebf22215cffd238d3e,3.0,4.0
6764a2307ea2f86f558bbb62,3.3,4.7
662fb80a4da196677a2d2a16,4.8,5.0
662948ed99960b11f2f8e3fe,2.9,3.0
5e3a8aeedc1d57292aea3f22,2.0,2.0
65629628c8002ad2e44b7616,2.3,2.1
6735170efd3f52b12d5a9018,4.2,4.1
67dda74a3edfea472c7838bd,2.0,2.0
6333926e48c34a5d39353558,2.0,3.0
67def81ba5ffb33a228e677b,2.0,2.0
65c11c2532bccb95dd86fcf1,2.0,2.0
629e1738fcc7d0b6acfe5280,2.0,2.0
6615aed03fed011950173323,2.0,2.0
66294001494b75def82c92c7,3.0,3.0
5664823551fac700118f9968,2.3,4.0
5ca88c7900dbf0000127c5d5,2.0,2.0
5f4fe426bc50f511ff591125,1.7,3.0
629e2781136f152f6592f171,3.0,3.0
678c842776960eef7e95d6d1,2.0,2.0
5e84c817507cd3066a527e5e,2.0,3.0
671165ce01cd9c2699b90dc1,3.0,4.1
63d1834e69a637cd32f16634,2.0,2.0
664921b8a4c8fcf533571f7a,5.0,5.0
67d98fdc3119bc87d2012ac3,4.0,4.0
629e3d083a69dc9e204c2625,2.0,2.0
672005100e15419eaceecb22,3.0,4.1
6675f3ac3a5d0633257190c4,2.0,2.0
671a9eb9f3da3f91a0535627,3.0,3.0
67485fe08296c5eaeeb98566,3.0,4.2
6738bbb49b751f21694bb4af,3.0,4.0
67d6838d9d907f59aef03ac5,2.0,3.0
67d1add5fc776f548410bb08,2.0,2.0
6712fc1608041fe311ca2221,5.0,5.0
680beacc02f15af2dd736d8d,3.0,3.0
6638e56cff7ec033bb449819,2.0,2.0
67ccf5aaec16501a9fec7097,4.0,4.2
6686a311e31819970c7060d0,2.0,3.0
5edbd55ddc4bc508d77f8e41,1.9,2.0
5e7acbd0373d5e0c087a112c,2.0,2.0
60c6cd8bacdf5d1f27924048,1.8,2.3
67dddc90f834355d88b092b2,2.0,2.0
63cff02ee037183a8c260ea8,2.0,2.0
6639047d6cee07457d9c13dc,3.0,3.0
67e5ed9223a861e4fd57d4fb,2.0,2.0
67e188720841b364cd463eaa,2.9,2.9
66ba1b5273949100f8de1c0e,2.0,3.0
67e0462ffa88d77a477f6e6d,4.0,5.0
615e1782e969d4939045c54f,2.0,2.0
65c10ce5b1b5c38bdeea0bbf,4.0,4.0
6012e262527c380ccb2a6c74,2.0,2.5
62c3430ae19d78462af9e743,2.0,2.3
5a72e36c6fc3c60001f97a9b,3.0,3.0
67e8e88ed0713752dc570969,5.0,5.0
67c59931c09a2f946393dae5,2.0,2.0
67ef5d4cd8cc8b703fdf70f4,3.0,5.0
67cf23087b91eeb52d262869,2.6,5.0
578e8bd7baec1b00016977c1,1.0,2.0
67a5669452a6651f8be0b0bc,2.0,2.0
67ace31300abf1fb686b8ce1,1.4,2.0
62fdd0e557fbc97b30b32ae3,3.0,3.0
67d384729cfcada6f4f573de,3.0,5.0
67a90392624d08b1d0638113,2.0,2.2
67abb85e6cca3df5eb1c4e30,1.5,2.0
649b2106b81f8dcf5d163ee5,1.5,2.0
676276312d87ec9601be7d5c,3.0,4.0
67cb68dd16c001bfb9316992,1.0,2.0
66b9311b926cbb85c5e53937,2.0,3.0
67ed9a4fd30cf704f5245138,3.3,5.0
67193faab4dac3bad64adb5d,3.0,2.0
58daceccf94de20001fbd84e,2.0,2.0
66aa356e2db1ae29fa7bba0b,2.9,2.0
66fd930f1849a200d65a6996,2.0,2.0
67168533669fab32329e1191,1.0,1.9
6560d73f80824412a8a74260,3.0,3.0
62a3be0d93b8dd1e69b4317d,2.0,2.0
64d5092cd7108d1abc6031e9,2.0,2.0
603e27e4689f94dfc6590465,1.0,1.4
5e05169c37241cf5527d7f6a,2.0,3.2
637ea165e071484955b325f7,2.0,2.0
65390c1abdfe1fd0b200ac11,2.0,2.0
67e478cd1e606cd162f6f60e,3.0,5.0
67095387c465675aea460ef4,3.0,3.0
65c2930167159a6c2d475b73,2.0,2.0
6782d3b1a230f3375ceb0545,1.0,2.0
67ad70221ce819e5d2f92818,2.0,2.6
6746319f1aea9020c91d4f4d,2.0,1.5
6716f188b131fa30ab5365c2,2.0,2.0
661ed51e233da9567074fc22,2.0,3.0
6478e5fc76f5ecbc4f0ed353,2.0,3.3
67ac8ac7ff629901b8ab0ffd,1.0,3.0
668beeeac6158723009d2b8a,2.0,3.0
6767e7da8b240a93e0fe2145,3.0,3.0
682b76cd7d1dde59f69b3b71,2.0,2.0
63d7b776a9923fe2a69d36bd,3.0,4.0
666b59f95861737274e65238,3.0,4.2
610064cd25c1c2ed6fa9b925,3.0,5.0
6712acd49ca5448a6e983e6c,1.0,2.0
55595b70fdf99b387ae30d2b,2.0,4.0
5d2fd8d07cbb710001a12e52,2.8,3.0
648343299ec8050d10aee27d,3.0,3.0
66b410222681531f50b06b85,3.0,3.0
66467f17d20e4b68c8b78a11,2.0,2.0
6595d9fca3a869ba4d351488,2.0,2.0
5e7cf03fea45cb369b402703,2.0,3.0
5e1ccb298f3c65054bd232c1,3.0,2.0
59048309c4ef1300011b1085,1.1,3.3
6750963f80dc9a9b834ddbbe,3.0,3.0
63614af3f714542282bd139b,1.0,1.6
656a1cf88a3cf09f538c6f25,2.0,3.0
67d042f965280160a9eeb50a,2.0,2.0
65fc87e42f6d8a016aa30829,4.0,4.0
5dceca2541afe801a32e27ac,2.0,2.0
6633e68c74f4d23c9ccb9c9a,3.0,4.0
5f5550685e8dec926f63cef1,2.1,3.4
5c47f9d0c41b2a000183b837,2.0,2.0
56b236cd98d0de0005d6826d,2.0,2.0
648a20d992b7fa8718009072,3.0,2.0
65ccfdf16bdcab83d5bd1163,2.0,2.0
5cc7615f47a31a0001baec75,2.8,3.0
66196025cdd89ad566b0bf55,4.0,4.0
67325d10b9e0c58d803cd7ba,2.0,3.0
668b7ec2d3b6830e2063fb8d,3.0,3.0
67e61c1f5c4137de3b4b0a8e,4.0,4.0
610dfce883fd8b9363c26a64,4.1,4.0
6664f7c85d3674a27eea24b7,2.6,3.0
622a5d3bbefce4aad4fd640a,3.0,2.9
65c017a404cde4687fdad22e,1.0,1.3
67854ba4bab6fc4b80eba268,3.0,3.0
6683077da96221a925f683dd,2.1,3.3
5c78b032419dcc0014119082,2.0,2.0
5dd438b65a40f24302c09c2d,2.0,2.0
672c458ac79d8349d7c2a339,1.9,2.2
5cc3f0f9fdb33500018c5eeb,3.0,3.2
6759e54d994e3aa6f5878afd,2.0,2.2
67eee98d6c8da7fe2deb2179,3.0,3.0
5dd7d4d5d3ac2a92dfbb40d5,1.7,2.0
662a5d2a3e89bf05889ec55a,2.0,2.8
66293ded22cbde752a3bbee4,1.0,2.0
5ecbfc627a51250bfb1f297f,3.0,3.0
60fd83ff5af11073b7d1ed62,3.0,4.0
5fd8e27b6feb8e0d22eb3bd0,3.0,3.5
656535cfb6e6bea3d8637deb,2.0,2.6
67d45e875ebaf958aa085064,3.0,3.0
6410b29ac4c15d9231bc1387,1.4,3.0
67a8bc302f137a734922bbae,3.0,4.0
665dfe5f6729405c7a6595b9,4.0,5.0
678967766af8f51e08627049,2.0,2.0
65b4a836392d139322ec485b,3.0,5.0
681147d617bd20de1eb18284,2.0,2.0
6678a6336d90a3a9973585c3,3.0,4.0
676e205d9d4ed64ca5e21411,1.2,2.0
6134d9cf96a9c6192e24866d,3.0,5.0
663fa62ae5319431ffed039c,2.0,3.0
673cd43cfac31b5664ed1042,2.0,2.9
667c7880d80864f94fd000bc,2.0,3.0
684859106f632cbc1cdcec61,2.1,2.0
6488e429e530a1949174c9f4,3.0,3.0
610055ffe4d2514e9cf1073f,1.3,2.0
5fc134c704e715129eb5d720,3.0,3.0
668e8d558747a79e56b4b140,3.0,3.0
6654d45365450704475b6528,2.0,2.0
642ead184d7533ccfd57d888,3.3,3.0
662939026740389d07b16f23,3.0,2.6
685b607b592c100ec12e663f,3.0,3.1
671fae227ad91fc4ea79f74a,2.0,2.5
67edb211a7c1d23c1535d6b2,2.0,2.0
5996dbbc05a0e30001f1fd4a,2.0,2.0
6647689cd83a1bf478365547,1.0,1.6
67cdf158555dc24e9c13714a,3.0,3.0
67348c5f2fd2234d5e8f7d58,2.0,2.0
66704ccd7b9655bad69b6c8f,3.0,3.0
67e41e22f1276be3fc922e8e,1.0,2.0
6810266585131bd7389d0bcc,2.0,3.0
61084dbab48ab21fce452554,4.0,3.7
66a94c224273fab59f0b2c71,3.0,5.0
654fd3d72b14d852c7fff2b4,3.0,4.0
669acab688899abf41e03bb5,1.0,2.0
6670513e306633c4322457b7,2.0,2.0
6665efecf0a78949951e09b7,2.0,3.2
6560b6cfc8fb66514665a495,2.0,4.0
6400d8fbeba2f9f8eb604b9a,2.0,2.0
6695704d3496e2d9ed79c301,2.5,2.0
6658cc3fe945182d30f9fdc8,2.8,3.0
55b47001fdf99b615b12d66c,1.0,1.0
67ca3482382b0aca07bedfcd,1.0,1.9
67aac3d6da39590556da57b4,4.4,4.6
67c4bca8b11a897ba41184ae,2.0,2.6
6537deb965cbfe64469ac68f,2.0,2.5
67f2e663124c56672ad024e7,3.0,3.0
67d9b887153011f49e8a5f3f,1.0,1.0
63a519bb6eeff2ad74314b53,2.0,3.0
672ce4b6444bb28ed1573e5a,2.0,3.5
67eff0475e43d9a5390ff55e,2.0,2.8
65cba761b3d48a22dfc65d2f,2.0,2.3
631745e629b21fca01e626d0,2.0,3.0
662f93c33fe9ba41a6319363,4.0,4.1
59c3289b8e6ea10001f7b926,2.0,3.0
60c25b6289c6ae2b40bcf2cb,2.0,2.0
5f5071d436e91f1e5fcd660d,2.0,3.0
6761c1494c44e1ab67a9391b,3.4,3.9
67caa9e6401f66dec89023f8,3.0,3.0
676097ebfc8087167ff862d1,4.7,4.6
6111a0679e141ea442821641,1.5,2.9
6409110921de1c850a685bf6,3.0,3.0
67e923d008c9e3479c33f071,3.0,3.5
66a19a60a5ed6fde6708fa46,3.0,4.0
66cc8edbd49e08c985d8e3fa,3.0,3.0
663bab395c5db0c5bc0944d3,1.0,2.0
60c381c26357c51532f1b378,2.0,2.0
5f8b4513fb7c7425abdbbb81,1.7,2.7
63d4857d5c9e6f18b03027b3,2.0,2.0
66c76908f3f9290934eaed01,3.0,4.0
67e8920714a03cead75a37cf,2.0,2.0
6297d4ad03a1830f21d22cb1,3.0,3.0
60b9af795939f976cb74232a,3.0,3.0
65ca888e3ff4c0ca5294bccf,2.0,2.0
66b3baa4900bec0442ea4647,2.0,3.0
5dd7df0541fb3f77aee1a608,2.0,2.0
6785f1839881e8ffb66f8d7e,2.0,2.0
67f1ffcda6132647f017b5e5,3.0,4.0
655c5ad8f1a19dc5535007a4,2.0,2.7
653ef86a871abcbdfdaefc23,1.0,1.1
62b07a6728903d01b9796889,2.1,3.0
667c40506b8a73fff766e3f2,2.0,2.0
67e1c1545703160cb768ca81,3.0,3.0
66e002d1d7bbdb35fc0b53a1,3.0,2.9
67e97a22653a5c0aba16efe5,3.2,5.0
67fe7d2e0475bdecd927476e,4.0,5.0
66d9fc2d2b46f520118ea65f,2.4,3.0
5ebc74759921f30c68adcc7a,2.0,4.3
6294cced417fa0a733ba14a4,3.0,3.0
63ae31ff5c725a41082afc56,2.0,2.0
67edaed17096067b7031e62a,2.0,2.0
67e71c9c4c220e0f0df2ef30,2.0,3.0
59db7128e776fd00015ec895,2.0,2.0
666ca56bf2b417ac812d8edd,2.0,5.0
5d50feca50bdcf0001e8d38a,3.0,2.8
67d727dbd653b68ee63e3d08,2.8,3.0
581bd344930a280001062c90,2.0,2.0
60fda57e0916dfe2157c9b00,3.0,3.0
665f3c09438627ef3546b285,2.0,2.0
6765887a929faa49ac9f5f1f,3.0,2.0
63d881ab484805569b553bd8,1.4,2.0
66bc94bf776a4169d4b15b7c,2.9,4.0
60db3cf3270edd7c9c7e0bd3,2.0,3.0
64d5219df0415c9a7c609c19,2.0,2.0
66ae5acbee44afeef2f7cb05,3.0,4.8
65030590533e24514c835147,2.0,2.0
61071ee0d98a6df6efb59716,2.0,2.0
662bdd8c97c290536da33e88,2.0,2.2
65f82fe37e289786af0ffb70,2.0,2.0
671806b3171e9a08f5c29cc6,2.9,3.0
5c439193f114f2000195658e,2.6,3.0
605f9af8c82804b8ffbdcece,2.0,3.4
677867dd92e5cc616ab5ffce,3.6,5.0
5c89de0891d8a80016a92f1e,2.0,3.0
5e065e526f6c630616d4983a,3.0,3.0
67d5d3b719258bd5eeaef834,2.0,2.0
66632949058eda90c5f54e2a,3.2,3.8
